Date,Stage,Match,Team,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Win,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
3/24/2024,Regular Season,2,"Dewa United Esports",Drian,Masha,Fighter/Tank,Joy,Assassin,Sprint,Assassin,Rupture,Master Assassin,Quantum Charge,16:03,2,8,1,8194,14,Lose,2,0,0,5,6
3/24/2024,Regular Season,2,"Dewa United Esports",Watt,Natan,Marksman,Nolan,Assassin,Purify,Mage,Thrill,Weapons Master,Weakness Finder,16:03,4,3,1,11827,15,Lose,2,0,0,5,6
3/24/2024,Regular Season,3,"ONIC", Lutpiii,Yu Zhong,Fighter,Minotaur,Tank/Support,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,16:43,2,3,3,8259,14,Lose,3,0,2,8,7
3/24/2024,Regular Season,3,"ONIC",Kairi,Fredrinn,Fighter/Tank,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:43,0,4,4,7666,15,Lose,3,0,2,8,7
3/24/2024,Regular Season,3,"ONIC",Sanz,Novaria,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:43,4,0,3,10496,15,Lose,3,0,2,8,7
3/24/2024,Regular Season,3,"ONIC",Kiboy,Kaja,Support/Fighter,Natan,Marksman,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,16:43,0,3,5,6479,13,Lose,3,0,2,8,7
3/24/2024,Regular Season,3,"ONIC",Alberttt,Karrie,Marksman,Nana,Mage,Flicker,Common,Swift,Master Assassin,Brave Smite,16:43,1,3,4,10929,15,Lose,3,0,2,8,7
3/24/2024,Regular Season,3,"Dewa United Esports",Dyx0n,Arlott,Fighter/Assassin,Cici,Fighter,Flicker,Common,Rupture,Tenacity,Brave Smite,16:43,1,1,7,8844,14,Win,8,2,1,7,8
3/24/2024,Regular Season,3,"Dewa United Esports",Lanaya,Barats,Tank/Fighter,X.Borg,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:43,1,2,8,9781,15,Win,8,2,1,7,8
3/24/2024,Regular Season,3,"Dewa United Esports",Keyz,Faramis,Support/Mage,Claude,Marksman,Flicker,Mage,Agility,Wilderness Blessing.,Lethal Ignition,16:43,4,0,6,9181,15,Win,8,2,1,7,8
3/24/2024,Regular Season,3,"Dewa United Esports",Drian,Masha,Fighter/Tank,Joy,Assassin,Sprint,Assassin,Rupture,Master Assassin,Quantum Charge,16:43,3,4,5,9410,15,Win,8,2,1,7,8
3/24/2024,Regular Season,3,"Dewa United Esports",Watt,Roger,Fighter/Marksman,Nolan,Assassin,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,16:43,4,0,6,12150,15,Win,8,2,1,7,8
3/24/2024,Regular Season,1,"Bigetron Alpha",Xorizo,Paquito,Fighter/Assassin,Karrie,Marksman,Sprint,Fighter,Agility,Festival of Blood,Quantum Charge,11:28,1,0,4,8013,13,Win,8,1,3,6,5
3/24/2024,Regular Season,1,"Bigetron Alpha",Kenn,Barats,Tank/Fighter,Minotaur,Tank/Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,11:28,2,0,3,7899,14,Win,8,1,3,6,5
3/24/2024,Regular Season,1,"Bigetron Alpha",Morenoo,Faramis,Support/Mage,Baxia,Tank,Purify,Mage,Inspire,Wilderness Blessing.,Quantum Charge,11:28,1,2,5,6834,12,Win,8,1,3,6,5
3/24/2024,Regular Season,1,"Bigetron Alpha",Kyy,Mathilda,Support/Assassin,Luo Yi,Mage,Purify,Support,Inspire,Wilderness Blessing.,Quantum Charge,11:28,1,1,6,5777,12,Win,8,1,3,6,5
3/24/2024,Regular Season,1,"Bigetron Alpha",EMANN,Natalia,Assassin,Valentina,Mage,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,11:28,2,0,4,10663,14,Win,8,1,3,6,5
3/24/2024,Regular Season,1,Rebellion Esports,Karss,Arlott,Fighter/Assassin,Brody,Marksman,Flicker,Common,Rupture,Tenacity,Brave Smite,11:28,1,2,1,5514,11,Lose,1,0,0,3,5
3/24/2024,Regular Season,1,Rebellion Esports,Vincentt,Fredrinn,Fighter/Tank,Novaria,Mage,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,11:28,1,3,1,4962,11,Lose,1,0,0,3,5
3/24/2024,Regular Season,1,Rebellion Esports,SwayLow,Vexana,Mage,Bruno,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,11:28,1,1,1,5418,10,Lose,1,0,0,3,5
3/24/2024,Regular Season,1,Rebellion Esports,AudyTzy,Ruby,Fighter/Tank,Angela,Support,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,11:28,0,0,2,4284,10,Lose,1,0,0,3,5
3/24/2024,Regular Season,1,Rebellion Esports,Moai,Claude,Marksman,Nolan,Assassin,Purify,Common,Agility,Tenacity,Brave Smite,11:28,0,1,1,7077,12,Lose,1,0,0,3,5
3/24/2024,Regular Season,2,Rebellion Esports,Karss,Terizla,Fighter,Brody,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,26:08,4,3,9,14574,15,Lose,9,2,0,10,11
3/24/2024,Regular Season,2,Rebellion Esports,Vincentt,Akai,Tank,Bruno,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,26:08,0,4,10,12385,15,Lose,9,2,0,10,11
3/24/2024,Regular Season,2,Rebellion Esports,SwayLow,Luo Yi,Mage,Valentina,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,26:08,5,3,8,15152,15,Lose,9,2,0,10,11
3/24/2024,Regular Season,2,Rebellion Esports,AudyTzy,Kaja,Support/Fighter,Faramis,Support/Mage,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,26:08,1,4,14,12543,15,Lose,9,2,0,10,11
3/24/2024,Regular Season,2,Rebellion Esports,Moai,Karrie,Marksman,Angela,Support,Flicker,Common,Agility,Master Assassin,Brave Smite,26:08,7,2,6,15844,15,Lose,9,2,0,10,11
3/24/2024,Regular Season,2,"Bigetron Alpha",Xorizo,X.Borg,Fighter,Nolan,Assassin,Flameshot,Tank,Agility,Festival of Blood,Brave Smite,26:08,2,3,10,15698,15,Win,9,2,3,7,8
3/24/2024,Regular Season,2,"Bigetron Alpha",Kenn,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,26:08,5,5,5,13630,15,Win,9,2,3,7,8
3/24/2024,Regular Season,2,"Bigetron Alpha",Morenoo,Novaria,Mage,Baxia,Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,26:08,6,0,9,17893,15,Win,9,2,3,7,8
3/24/2024,Regular Season,2,"Bigetron Alpha",Kyy,Minotaur,Tank/Support,Barats,Tank/Fighter,Flicker,Tank,Agility,Tenacity,Concussive Blast,26:08,2,5,13,13977,15,Win,9,2,3,7,8
3/24/2024,Regular Season,2,"Bigetron Alpha",EMANN,Harith,Mage,Paquito,Fighter/Assassin,Vengeance,Mage,Inspire,Bargain Hunter,Impure Rage,26:08,1,4,9,17531,15,Win,9,2,3,7,8
3/29/2024,Regular Season,1,"Dewa United Esports",Dyx0n,Terizla,Fighter,Cici,Fighter,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,14:08,0,1,3,7481,13,Win,7,2,2,8,6
3/29/2024,Regular Season,1,"Dewa United Esports",Lanaya,Dyrroth,Fighter,Fanny,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Impure Rage,14:08,0,2,7,7773,15,Win,7,2,2,8,6
3/29/2024,Regular Season,1,"Dewa United Esports",Keyz,Vexana,Mage,Arlott,Fighter/Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,14:08,1,1,6,7992,13,Win,7,2,2,8,6
3/29/2024,Regular Season,1,"Dewa United Esports",Drian,Minotaur,Tank/Support,Nolan,Assassin,Flicker,Tank,Firmness,Tenacity,Concussive Blast,14:08,3,0,5,7230,13,Win,7,2,2,8,6
3/29/2024,Regular Season,1,"Dewa United Esports",Watt,Natan,Marksman,Angela,Support,Purify,Mage,Thrill,Weapons Master,Weakness Finder,14:08,4,0,0,11145,15,Win,7,2,2,8,6
3/29/2024,Regular Season,1,"ONIC", Lutpiii,Yu Zhong,Fighter,Fredrinn,Fighter/Tank,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,14:08,3,2,1,7910,13,Lose,2,0,1,5,6
3/29/2024,Regular Season,1,"ONIC",Kairi,Barats,Tank/Fighter,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:08,0,4,3,7156,14,Lose,2,0,1,5,6
3/29/2024,Regular Season,1,"ONIC",Sanz,Nana,Mage,Joy,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,14:08,1,1,1,6861,13,Lose,2,0,1,5,6
3/29/2024,Regular Season,1,"ONIC",Kiboy,Grock,Tank/Fighter,Baxia,Tank,Flicker,Tank,Vitality,Wilderness Blessing.,Concussive Blast,14:08,0,1,3,5495,12,Lose,2,0,1,5,6
3/29/2024,Regular Season,1,"ONIC",Alberttt,Karrie,Marksman,X.Borg,Fighter,Flicker,Common,Swift,Master Assassin,Brave Smite,14:08,0,0,0,8924,14,Lose,2,0,1,5,6
3/29/2024,Regular Season,2,"ONIC", Lutpiii,Benedetta,Assassin/Fighter,Minotaur,Tank/Support,Petrify,Fighter,Thrill,Festival of Blood,Lethal Ignition,16:03,5,2,7,9968,15,Win,9,2,3,9,10
3/29/2024,Regular Season,2,"ONIC",Kairi,Baxia,Tank,Angela,Support,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,16:03,2,2,14,10618,15,Win,9,2,3,9,10
3/29/2024,Regular Season,2,"ONIC",Sanz,Gord,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,16:03,4,2,15,11093,15,Win,9,2,3,9,10
3/29/2024,Regular Season,2,"ONIC",Kiboy,Arlott,Fighter/Assassin,Grock,Tank/Fighter,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,16:03,6,1,13,9564,15,Win,9,2,3,9,10
3/29/2024,Regular Season,2,"ONIC",Alberttt,Claude,Marksman,Nana,Mage,Sprint,Common,Swift,Master Assassin,Quantum Charge,16:03,7,1,10,14950,15,Win,9,2,3,9,10
3/29/2024,Regular Season,2,"Dewa United Esports",Dyx0n,Terizla,Fighter,Lylia,Mage,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,16:03,0,4,3,8085,14,Lose,2,0,0,5,6
3/29/2024,Regular Season,2,"Dewa United Esports",Lanaya,Barats,Tank/Fighter,Faramis,Support/Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:03,1,6,2,8587,15,Lose,2,0,0,5,6
3/29/2024,Regular Season,2,"Dewa United Esports",Keyz,Valentina,Mage,Fredrinn,Fighter/Tank,Flicker,Mage,Agility,Wilderness Blessing.,Quantum Charge,16:03,1,3,3,8746,14,Lose,2,0,0,5,6
3/29/2024,Regular Season,2,"Dewa United Esports",Drian,Masha,Fighter/Tank,Joy,Assassin,Sprint,Assassin,Rupture,Master Assassin,Quantum Charge,16:03,2,8,1,8194,14,Lose,2,0,0,5,6
3/29/2024,Regular Season,2,"Dewa United Esports",Watt,Natan,Marksman,Nolan,Assassin,Purify,Mage,Thrill,Weapons Master,Weakness Finder,16:03,4,3,1,11827,15,Lose,2,0,0,5,6
3/29/2024,Regular Season,3,"ONIC", Lutpiii,Yu Zhong,Fighter,Minotaur,Tank/Support,Petrify,Fighter,Rupture,Festival of Blood,Quantum Charge,16:43,2,3,3,8259,14,Lose,3,0,2,8,7
3/29/2024,Regular Season,3,"ONIC",Kairi,Freya,Fighter,Angela,Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:43,0,4,4,7666,15,Lose,3,0,2,8,7
3/29/2024,Regular Season,3,"ONIC",Sanz,Novaria,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,16:43,4,0,3,10496,15,Lose,3,0,2,8,7
3/29/2024,Regular Season,3,"ONIC",Kiboy,Kaja,Support/Fighter,Nolan,Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,16:43,0,3,5,6479,13,Lose,3,0,2,8,7
3/29/2024,Regular Season,3,"ONIC",Alberttt,Karrie,Marksman,Nana,Mage,Flicker,Common,Swift,Master Assassin,Brave Smite,16:43,1,3,4,10929,15,Lose,3,0,2,8,7
3/29/2024,Regular Season,3,"Dewa United Esports",Dyx0n,Arlott,Fighter/Assassin,Cici,Fighter,Flicker,Common,Rupture,Tenacity,Brave Smite,16:43,1,1,7,8844,14,Win,8,2,1,7,8
3/29/2024,Regular Season,3,"Dewa United Esports",Lanaya,Barats,Tank/Fighter,X.Borg,Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,16:43,1,2,8,9781,15,Win,8,2,1,7,8
3/29/2024,Regular Season,3,"Dewa United Esports",Keyz,Faramis,Support/Mage,Claude,Marksman,Flicker,Mage,Agility,Wilderness Blessing.,Lethal Ignition,16:43,4,0,6,9781,15,Win,8,2,1,7,8
3/29/2024,Regular Season,3,"Dewa United Esports",Drian,Masha,Fighter/Tank,Joy,Assassin,Sprint,Assassin,Rupture,Master Assassin,Quantum Charge,16:43,3,4,5,9410,15,Win,8,2,1,7,8
3/29/2024,Regular Season,3,"Dewa United Esports",Watt,Roger,Fighter/Marksman,Nolan,Assassin,Purify,Assassin,Thrill,Master Assassin,Quantum Charge,16:43,4,0,6,12150,15,Win,8,2,1,7,8
3/29/2024,Regular Season,1,"Bigetron Alpha",Xorizo,Paquito,Fighter/Assassin,Karrie,Marksman,Sprint,Fighter,Agility,Festival of Blood,Quantum Charge,11:28,1,0,4,8013,13,Win,8,1,3,6,5
3/29/2024,Regular Season,1,"Bigetron Alpha",Kenn,Barats,Tank/Fighter,Minotaur,Tank/Support,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,11:28,2,0,3,7899,14,Win,8,1,3,6,5
3/29/2024,Regular Season,1,"Bigetron Alpha",Morenoo,Faramis,Support/Mage,Baxia,Tank,Purify,Mage,Inspire,Wilderness Blessing.,Quantum Charge,11:28,1,2,5,6834,12,Win,8,1,3,6,5
3/29/2024,Regular Season,1,"Bigetron Alpha",Kyy,Mathilda,Support/Assassin,Luo Yi,Mage,Purify,Support,Inspire,Wilderness Blessing.,Quantum Charge,11:28,1,1,6,5777,12,Win,8,1,3,6,5
3/29/2024,Regular Season,1,"Bigetron Alpha",EMANN,Natalia,Assassin,Valentina,Mage,Purify,Mage,Swift,Bargain Hunter,Weakness Finder,11:28,2,0,4,10663,14,Win,8,1,3,6,5
3/29/2024,Regular Season,1,Rebellion Esports,Karss,Arlott,Fighter/Assassin,Brody,Marksman,Flicker,Common,Rupture,Tenacity,Brave Smite,11:28,1,2,1,5514,11,Lose,1,0,0,3,5
3/29/2024,Regular Season,1,Rebellion Esports,Vincentt,Fredrinn,Fighter/Tank,Novaria,Mage,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,11:28,1,3,1,4962,11,Lose,1,0,0,3,5
3/29/2024,Regular Season,1,Rebellion Esports,SwayLow,Vexana,Mage,Bruno,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,11:28,1,1,1,5418,10,Lose,1,0,0,3,5
3/29/2024,Regular Season,1,Rebellion Esports,AudyTzy,Ruby,Fighter/Tank,Angela,Support,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,11:28,0,0,2,4284,10,Lose,1,0,0,3,5
3/29/2024,Regular Season,1,Rebellion Esports,Moai,Claude,Marksman,Nolan,Assassin,Purify,Common,Agility,Tenacity,Brave Smite,11:28,0,1,1,7077,12,Lose,1,0,0,3,5
3/29/2024,Regular Season,2,Rebellion Esports,Karss,Terizla,Fighter,Brody,Marksman,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,26:08,4,3,5,14574,15,Lose,9,2,0,10,11
3/29/2024,Regular Season,2,Rebellion Esports,Vincentt,Akai,Tank,Bruno,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,26:08,0,4,10,12385,15,Lose,9,2,0,10,11
3/29/2024,Regular Season,2,Rebellion Esports,SwayLow,Luo Yi,Mage,Vexana,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,26:08,5,3,8,15152,15,Lose,9,2,0,10,11
3/29/2024,Regular Season,2,Rebellion Esports,AudyTzy,Kaja,Support/Fighter,Faramis,Support/Mage,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,26:08,1,4,14,12543,15,Lose,9,2,0,10,11
3/29/2024,Regular Season,2,Rebellion Esports,Moai,Karrie,Marksman,Angela,Support,Flicker,Common,Agility,Master Assassin,Brave Smite,26:08,7,2,6,15844,15,Lose,9,2,0,10,11
3/29/2024,Regular Season,2,"Bigetron Alpha",Xorizo,X.Borg,Fighter,Nolan,Assassin,Flicker,Tank,Agility,Festival of Blood,Brave Smite,26:08,2,3,10,15698,15,Win,9,2,3,7,8
3/29/2024,Regular Season,2,"Bigetron Alpha",Kenn,Fredrinn,Fighter/Tank,Mathilda,Support/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,26:08,5,5,5,13630,15,Win,9,2,3,7,8
3/29/2024,Regular Season,2,"Bigetron Alpha",Morenoo,Novaria,Mage,Baxia,Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,26:08,6,0,9,17893,15,Win,9,2,3,7,8
3/29/2024,Regular Season,2,"Bigetron Alpha",Kyy,Minotaur,Tank/Support,Barats,Tank/Fighter,Flicker,Tank,Agility,Tenacity,Concussive Blast,26:08,2,5,13,13977,15,Win,9,2,3,7,8
3/29/2024,Regular Season,2,"Bigetron Alpha",EMANN,Harith,Mage,Paquito,Fighter/Assassin,Vengeance,Mage,Inspire,Bargain Hunter,Impure Rage,26:08,1,4,9,17531,15,Win,9,2,3,7,8
3/30/2024,Regular Season,1,AURA Fire,Aran,Barats,Tank/Fighter,Minotaur,Tank/Support,Flicker,Common,Agility,Tenacity,Brave Smite,13:18,3,2,5,9130,14,Win,9,2,3,7,9
3/30/2024,Regular Season,1,AURA Fire,Gugun,Nolan,Assassin,Faramis,Support/Mage,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,13:18,9,0,2,12435,15,Win,9,2,3,7,9
3/30/2024,Regular Season,1,AURA Fire,Yehezkiel,Nana,Mage,Mathilda,Support/Assassin,Purify,Mage,Rupture,Wilderness Blessing.,Lethal Ignition,13:18,3,0,8,8177,13,Win,9,2,3,7,9
3/30/2024,Regular Season,1,AURA Fire,Yawi,Edith,Tank/Marksman,Arlott,Fighter/Assassin,Flicker,Mage,Firmness,Wilderness Blessing.,Concussive Blast,13:18,1,4,8,7005,13,Win,9,2,3,7,9
3/30/2024,Regular Season,1,AURA Fire,Kabuki,Harith,Mage,Ruby,Fighter/Tank,Purify,Mage,Inspire,Festival of Blood,Impure Rage,13:18,2,1,6,10872,15,Win,9,2,3,7,9
3/30/2024,Regular Season,1,Geek Fam ID,Luke,Paquito,Fighter/Assassin,Paquito,Fighter/Assassin,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,13:18,0,4,0,7476,13,Lose,0,0,0,7,6
3/30/2024,Regular Season,1,Geek Fam ID,Hazle,Fredrinn,Fighter/Tank,Novaria,Mage,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,13:18,1,3,5,7121,13,Lose,0,0,0,7,6
3/30/2024,Regular Season,1,Geek Fam ID,Aboy,Valentina,Mage,Vexana,Mage,Purify,Mage,Inspire,Wilderness Blessing.,Quantum Charge,13:18,5,3,2,7997,13,Lose,0,0,0,7,6
3/30/2024,Regular Season,1,Geek Fam ID,Baloyskie,Tigreal,Tank,Grock,Tank/Fighter,Flicker,Tank,Firmness,Pull Yourself Together,Concussive Blast,13:18,0,7,5,5797,11,Lose,0,0,0,7,6
3/30/2024,Regular Season,1,Geek Fam ID,Caderaa,Claude,Marksman,Angela,Support,Purify,Common,Agility,Tenacity,Quantum Charge,13:18,1,1,4,9428,14,Lose,0,0,0,7,6
3/30/2024,Regular Season,2,Geek Fam ID,Luke,Benedetta,Assassin/Fighter,Novaria,Mage,Petrify,Fighter,Thrill,Festival of Blood,Lethal Ignition,"17:49",0,4,1,10302,15,Lose,1,0,0,7,6
3/30/2024,Regular Season,2,Geek Fam ID,Hazle,Fredrinn,Fighter/Tank,Valentina,Mage,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,"17:49",0,2,4,9440,15,Lose,1,0,0,7,6
3/30/2024,Regular Season,2,Geek Fam ID,Aboy,Faramis,Support/Mage,Nolan,Assassin,Purify,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,"17:49",0,3,5,9945,15,Lose,1,0,0,7,6
3/30/2024,Regular Season,2,Geek Fam ID,Baloyskie,Floryn,Support,Vexana,Mage,Flicker,Support,Agility,Wilderness Blessing.,Focusing Mark,"17:49",0,4,5,7524,14,Lose,1,0,0,7,6
3/30/2024,Regular Season,2,Geek Fam ID,Caderaa,Brody,Marksman,Cici,Fighter,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,"17:49",5,3,0,12034,15,Lose,1,0,0,7,6
3/30/2024,Regular Season,2,AURA Fire,Aran,X.Borg,Fighter,Mathilda,Support/Assassin,Flicker,Tank,Inspire,Festival of Blood,Brave Smite,"17:49",4,1,7,10922,15,Win,9,2,3,8,11
3/30/2024,Regular Season,2,AURA Fire,Gugun,Baxia,Tank,Harith,Mage,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,"17:49",2,1,6,10283,15,Win,9,2,3,8,11
3/30/2024,Regular Season,2,AURA Fire,Yehezkiel,Angela,Support,Minotaur,Tank/Support,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,"17:49",4,0,10,10019,15,Win,9,2,3,8,11
3/30/2024,Regular Season,2,AURA Fire,Yawi,Grock,Tank/Fighter,Yu Zhong,Fighter,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,"17:49",3,1,4,9055,15,Win,9,2,3,8,11
3/30/2024,Regular Season,2,AURA Fire,Kabuki,Claude,Marksman,Paquito,Fighter/Assassin,Purify,Common,Agility,Tenacity,Quantum Charge,"17:49",3,2,4,14104,15,Win,9,2,3,8,11
3/30/2024,Regular Season,1,"Bigetron Alpha",Lord JM,Terizla,Fighter,Grock,Tank/Fighter,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,"14:57",0,4,2,6978,13,Lose,2,0,1,7,7
3/30/2024,Regular Season,1,"Bigetron Alpha",Kenn,Nolan,Assassin,Angela,Support,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,"14:57",1,3,1,9325,15,Lose,2,0,1,7,7
3/30/2024,Regular Season,1,"Bigetron Alpha",Morenoo,Novaria,Mage,Fanny,Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,"14:57",1,0,1,7540,13,Lose,2,0,1,7,7
3/30/2024,Regular Season,1,"Bigetron Alpha",Kyy,Hilda,Tank/Fighter,Vexana,Mage,Sprint,Tank,Firmness,Wilderness Blessing.,Concussive Blast,"14:57",0,7,2,5802,12,Lose,2,0,1,7,7
3/30/2024,Regular Season,1,"Bigetron Alpha",EMANN,Bruno,Marksman,Minotaur,Tank/Support,Flicker,Assassin,Fatal,Weapons Master,Quantum Charge,"14:57",0,2,0,8905,14,Lose,2,0,1,7,7
3/30/2024,Regular Season,1,"ONIC", Lutpiii,Arlott,Fighter/Assassin,Fredrinn,Fighter/Tank,Flicker,Common,Thrill,Tenacity,Brave Smite,"14:57",1,1,6,7741,14,Win,9,2,2,9,10
3/30/2024,Regular Season,1,"ONIC",Kairi,Joy,Assassin,Barats,Tank/Fighter,Retribution,Mage,Thrill,Seasoned Hunter,Impure Rage,"14:57",9,1,6,13213,15,Win,9,2,2,9,10
3/30/2024,Regular Season,1,"ONIC",Sanz,Valentina,Mage,Harith,Mage,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,"14:57",2,0,11,10038,15,Win,9,2,2,9,10
3/30/2024,Regular Season,1,"ONIC",Kiboy,Mathilda,Support/Assassin,Faramis,Support/Mage,Flicker,Support,Agility,Wilderness Blessing.,Quantum Charge,"14:57",1,0,14,7665,14,Win,9,2,2,9,10
3/30/2024,Regular Season,1,"ONIC",CW,Roger,Fighter/Marksman,Angela,Support,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,"14:57",3,0,8,12163,15,Win,9,2,2,9,10
3/30/2024,Regular Season,2,"ONIC", Lutpiii,Terizla,Fighter,Barats,Tank/Fighter,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,30:14,3,4,6,17139,15,Win,9,3,1,11,16
3/30/2024,Regular Season,2,"ONIC",Kairi,Martis,Fighter,Baxia,Tank,Retribution,Assassin,Thrill,Seasoned Hunter,Impure Rage,30:14,2,4,5,16491,15,Win,9,3,1,11,16
3/30/2024,Regular Season,2,"ONIC",Sanz,Faramis,Support/Mage,Fredrinn,Fighter/Tank,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,30:14,2,1,11,18831,15,Win,9,3,1,11,16
3/30/2024,Regular Season,2,"ONIC",Kiboy,Arlott,Fighter/Assassin,X.Borg,Fighter,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,30:14,3,4,8,15427,15,Win,9,3,1,11,16
3/30/2024,Regular Season,2,"ONIC",CW,Clint,Marksman,Fanny,Assassin,Flicker,Assassin,Thrill,Weapons Master,Quantum Charge,30:14,5,4,5,21299,15,Win,9,3,1,11,16
3/30/2024,Regular Season,2,"Bigetron Alpha",Lord JM,Paquito,Fighter/Assassin,Bruno,Marksman,Sprint,Fighter,Agility,Festival of Blood,Quantum Charge,30:14,4,4,4,18339,15,Lose,7,2,2,11,9
3/30/2024,Regular Season,2,"Bigetron Alpha",Kenn,Akai,Tank,Claude,Marksman,Retribution,Tank,Swift,Seasoned Hunter,Concussive Blast,30:14,2,4,7,14080,15,Lose,7,2,2,11,9
3/30/2024,Regular Season,2,"Bigetron Alpha",Morenoo,Vexana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,30:14,5,2,9,16405,15,Lose,7,2,2,11,9
3/30/2024,Regular Season,2,"Bigetron Alpha",Kyy,Ruby,Fighter/Tank,Joy,Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,30:14,1,3,12,13909,15,Lose,7,2,2,11,9
3/30/2024,Regular Season,2,"Bigetron Alpha",EMANN,Karrie,Marksman,Nolan,Assassin,Flicker,Common,Swift,Master Assassin,Brave Smite,30:14,5,2,8,24334,15,Lose,7,2,2,11,9
3/30/2024,Regular Season,1,Alter Ego,Pai,X.Borg,Fighter,Benedetta,Assassin/Fighter,Flicker,Tank,Vitality,Festival of Blood,Brave Smite,24:39,1,2,9,13880,15,Lose,5,0,1,10,7
3/30/2024,Regular Season,1,Alter Ego,Tazz,Fredrinn,Fighter/Tank,Grock,Tank/Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,24:39,0,4,13,11753,15,Lose,5,0,1,10,7
3/30/2024,Regular Season,1,Alter Ego,Cr1te,Gord,Mage,Minotaur,Tank/Support,Flicker,Mage,Thrill,Wilderness Blessing.,Impure Rage,24:39,0,2,13,12405,15,Lose,5,0,1,10,7
